3000000.000000,9000000.000000
3000001.285575,8999998.467911
3000003.856726,8999995.403733
3000007.713451,8999990.807467
3000012.855752,8999984.679111
3000019.283628,8999977.018667
3000026.997080,8999967.826133
3000035.996106,8999957.101511
3000046.280708,8999944.844800
3000057.850885,8999931.056000
3000070.706637,8999915.735111
3000084.847964,8999898.882134
3000100.274867,8999880.497067
3000116.987345,8999860.579911
3000134.985398,8999839.130667
3000154.269026,8999816.149334
3000174.838230,8999791.635911
3000196.693009,8999765.590400
3000219.833363,8999738.012800
3000244.259292,8999708.903112
3000269.970796,8999678.261334
3000296.967876,8999646.087467
3000325.250531,8999612.381512
3000354.818761,8999577.143467
3000385.672566,8999540.373334
3000417.811946,8999502.071112
3000451.236902,8999462.236801
3000485.947433,8999420.870401
3000521.943539,8999377.971912
3000559.225220,8999333.541334
3000597.792477,8999287.578668
3000637.645309,8999240.083912
3000678.783716,8999191.057068
3000721.207698,8999140.498135
3000764.917256,8999088.407113
3000809.912388,8999034.784002
3000856.193096,8998979.628802
3000903.759379,8998922.941513
3000952.611238,8998864.722135
3001002.748671,8998804.970669
3001054.171680,8998743.687113
3001106.880264,8998680.871469
3001160.874423,8998616.523736
3001216.154158,8998550.643914
3001272.719467,8998483.232003
3001330.570352,8998414.288003
3001389.706812,8998343.811914
3001450.128847,8998271.803736
3001511.836458,8998198.263470
3001574.829644,8998123.191114
3001639.108405,8998046.586670
3001704.672741,8997968.450137
3001771.522652,8997888.781515
3001839.658139,8997807.580804
3001909.079201,8997724.848004
3001979.785838,8997640.583115
3002051.778050,8997554.786138
3002125.055838,8997467.457071
3002199.619200,8997378.595916
3002275.468138,8997288.202671
3002352.602651,8997196.277338
3002431.022740,8997102.819916
3002510.728403,8997007.830405
3002591.719642,8996911.308805
3002673.996456,8996813.255117
3002757.558846,8996713.669339
3002842.406810,8996612.551473
3002928.540350,8996509.901517
3003015.959465,8996405.719473
3003104.664155,8996300.005340
3003194.654420,8996192.759118
3003285.930261,8996083.980807
3003378.491677,8995973.670407
3003472.338668,8995861.827918
3003567.471234,8995748.453341
3003663.889375,8995633.546674
3003761.593092,8995517.107919
3003860.582384,8995399.137075
3003960.857251,8995279.634142
3004062.417693,8995158.599119
3004165.263711,8995036.032009
3004269.395304,8994911.932809
3004374.812472,8994786.301520
3004481.515215,8994659.138143
3004589.503533,8994530.442676
3004698.777427,8994400.215121
3004809.336896,8994268.455477
3004921.181940,8994135.163743
3005034.312559,8994000.339921
3005148.728754,8993863.984011
3005264.430523,8993726.096011
3005381.417868,8993586.675922
3005499.690788,8993445.723745
3005619.249284,8993303.239478
3005740.093355,8993159.223123
3005862.223000,8993013.674679
3005985.638221,8992866.594146
3006110.339018,8992717.981524
3006236.325389,8992567.836813
3006363.597336,8992416.160013
3006492.154858,8992262.951124
3006621.997955,8992108.210147
3006753.126627,8991951.937081
3006885.540875,8991794.131925
3007019.240698,8991634.794681
3007154.226096,8991473.925348
3007290.497069,8991311.523926
3007428.053618,8991147.590415
3007566.895741,8990982.124816
3007707.023440,8990815.127127
3007848.436714,8990646.597350
3007991.135564,8990476.535483
3008135.119988,8990304.941528
3008280.389988,8990131.815484
3008426.945563,8989957.157351
3008574.786713,8989780.967129
3008723.913439,8989603.244818
3008874.325739,8989423.990418
3009026.023615,8989243.203930
3009179.007066,8989060.885352
3009333.276093,8988877.034686
3009488.830694,8988691.651931
3009645.670871,8988504.737087
3009803.796623,8988316.290154
3009963.207950,8988126.311132
3010123.904853,8987934.800021
3010285.887330,8987741.756821
3010449.155383,8987547.181533
3010613.709011,8987351.074155
3010779.548214,8987153.434689
3010946.672993,8986954.263134
3011115.083347,8986753.559490
3011284.779276,8986551.323757
3011455.760780,8986347.555935
3011628.027859,8986142.256024
3011801.580514,8985935.424024
3011976.418744,8985727.059936
3012152.542549,8985517.163758
3012329.951929,8985305.735492
3012508.646885,8985092.775137
3012688.627415,8984878.282693
3012869.893521,8984662.258160
3013052.445202,8984444.701538
3013236.282459,8984225.612827
3013421.405290,8984004.992028
3013607.813697,8983782.839139
3013795.507679,8983559.154162
3013984.487236,8983333.937096
3014174.752369,8983107.187940
3014366.303076,8982878.906696
3014559.139359,8982649.093363
3014753.261218,8982417.747942
3014948.668651,8982184.870431
3015145.361659,8981950.460831
3015343.340243,8981714.519143
3015542.604402,8981477.045365
